student_id,course_code,branch,semester,course_credits,CA_mark,MID_mark,attendance_percentage,study_hours_per_week,assignment_completion_pct,previous_sgpa,previous_cgpa,backlog_count,TARGET_PASS_FAIL
6857,EEE304,EEE,3,3,41.98,50.0,91.2,10.97,79.86,9.36,9.44,0,1
6857,EEE305,EEE,3,2,,,91.2,10.97,79.86,9.36,9.44,0,1
6857,EEE401,EEE,4,3,43.72,38.88,87.51,9.9,80.74,9.62,9.5,0,1
6857,EEE402,EEE,4,2,,,87.51,9.9,80.74,9.62,9.5,0,1
6857,EEE403,EEE,4,3,40.37,43.93,87.51,9.9,80.74,9.62,9.5,0,1
6857,EEE405,EEE,4,3,28.44,38.44,87.51,9.9,80.74,9.62,9.5,0,1
6857,EEE501,EEE,5,3,,37.74,91.53,17.21,81.63,8.64,9.31,0,1
6857,EEE502,EEE,5,3,50.0,46.85,91.53,17.21,81.63,8.64,9.31,0,1
6857,EEE504,EEE,5,4,,,91.53,17.21,81.63,8.64,9.31,0,1
6857,EEE505,EEE,5,3,38.22,34.41,91.53,17.21,81.63,8.64,9.31,0,1
6857,EEE601,EEE,6,2,,,85.69,17.01,79.21,8.54,9.16,0,1
6857,EEE602,EEE,6,2,,,85.69,17.01,79.21,8.54,9.16,0,1
6857,EEE603,EEE,6,3,47.16,47.92,85.69,17.01,79.21,8.54,9.16,0,1
6857,EEE604,EEE,6,3,39.43,41.75,85.69,17.01,79.21,8.54,9.16,0,1
6857,EEE605,EEE,6,3,49.06,42.27,85.69,17.01,79.21,8.54,9.16,0,1
6857,EEE701,EEE,7,3,50.0,48.75,96.0,12.05,88.79,9.23,9.17,0,1
6857,EEE702,EEE,7,4,,,96.0,12.05,88.79,9.23,9.17,0,1
6857,EEE704,EEE,7,2,,,96.0,12.05,88.79,9.23,9.17,0,1
6857,EEE705,EEE,7,3,44.2,42.34,96.0,12.05,88.79,9.23,9.17,0,1
6857,EEE801,EEE,8,3,32.97,34.3,76.11,17.26,81.17,9.75,9.25,0,1
6857,EEE802,EEE,8,2,,,76.11,17.26,81.17,9.75,9.25,0,1
6857,EEE803,EEE,8,4,,,76.11,17.26,81.17,9.75,9.25,0,1
6857,EEE804,EEE,8,4,,,76.11,17.26,81.17,9.75,9.25,0,1
6857,EEE805,EEE,8,2,,,76.11,17.26,81.17,9.75,9.25,0,1
6858,ME101,ME,1,4,,,64.7,7.87,65.92,,,0,1
6858,ME102,ME,1,2,,,64.7,7.87,65.92,,,0,1
6858,ME103,ME,1,3,34.48,31.61,64.7,7.87,65.92,,,0,1
6858,ME104,ME,1,3,,29.28,64.7,7.87,65.92,,,0,1
6858,ME105,ME,1,3,24.79,26.3,64.7,7.87,65.92,,,0,1
6858,ME201,ME,2,3,42.55,39.35,46.52,9.26,55.3,6.4,6.4,0,1
6858,ME202,ME,2,2,,,46.52,9.26,55.3,6.4,6.4,0,1
6858,ME203,ME,2,2,,,46.52,9.26,55.3,6.4,6.4,0,1
6858,ME204,ME,2,4,,,46.52,9.26,55.3,6.4,6.4,0,1
6858,ME205,ME,2,3,45.56,43.67,46.52,9.26,55.3,6.4,6.4,0,1
6858,ME301,ME,3,3,34.62,34.37,62.09,11.94,56.21,7.36,6.86,0,1
6858,ME302,ME,3,2,,,62.09,11.94,56.21,7.36,6.86,0,1
6858,ME303,ME,3,2,,,62.09,11.94,56.21,7.36,6.86,0,1
6858,ME304,ME,3,3,25.94,34.85,62.09,11.94,56.21,7.36,6.86,0,1
6858,ME305,ME,3,2,,,62.09,11.94,56.21,7.36,6.86,0,1
6858,ME401,ME,4,3,30.09,36.83,65.78,7.83,55.69,7.42,7.02,0,1
6858,ME402,ME,4,3,30.54,28.23,65.78,7.83,55.69,7.42,7.02,0,1
6858,ME403,ME,4,3,20.85,17.52,65.78,7.83,55.69,7.42,7.02,0,1
6858,ME404,ME,4,3,29.58,32.56,65.78,7.83,55.69,7.42,7.02,0,1
6858,ME405,ME,4,3,35.15,27.08,65.78,7.83,55.69,7.42,7.02,0,1
6858,ME501,ME,5,3,39.4,39.43,61.05,8.39,69.36,6.6,6.91,0,1
6858,ME502,ME,5,2,,,61.05,8.39,69.36,6.6,6.91,0,1
6858,ME503,ME,5,3,33.94,39.97,61.05,8.39,69.36,6.6,6.91,0,1
6858,ME504,ME,5,3,32.42,40.13,61.05,8.39,69.36,6.6,6.91,0,1
6858,ME601,ME,6,3,32.61,31.39,69.46,2.0,52.71,7.55,7.01,0,1
6858,ME602,ME,6,3,30.7,34.81,69.46,2.0,52.71,7.55,7.01,0,1
6858,ME603,ME,6,2,,,69.46,2.0,52.71,7.55,7.01,0,1
6858,ME604,ME,6,3,35.37,32.56,69.46,2.0,52.71,7.55,7.01,0,1
6858,ME605,ME,6,3,26.37,26.19,69.46,2.0,52.71,7.55,7.01,0,1
6858,ME701,ME,7,3,39.71,,69.94,10.82,57.25,6.79,6.98,0,1
6858,ME702,ME,7,3,32.01,23.57,69.94,10.82,57.25,6.79,6.98,0,1
6858,ME704,ME,7,2,,,69.94,10.82,57.25,6.79,6.98,0,1
6858,ME705,ME,7,2,,,69.94,10.82,57.25,6.79,6.98,0,1
6858,ME801,ME,8,4,,,66.25,4.95,43.82,6.9,6.97,0,1
6858,ME802,ME,8,2,,,66.25,4.95,43.82,6.9,6.97,0,1
6858,ME803,ME,8,3,38.09,37.05,66.25,4.95,43.82,6.9,6.97,0,1
6858,ME804,ME,8,4,,,66.25,4.95,43.82,6.9,6.97,0,1
6858,ME805,ME,8,3,28.81,25.16,66.25,4.95,43.82,6.9,6.97,0,1
6859,EEE301,EEE,3,2,,,71.79,16.47,84.62,,,0,1
6859,EEE302,EEE,3,3,28.11,28.47,71.79,16.47,84.62,,,0,1
6859,EEE303,EEE,3,3,33.29,29.95,71.79,16.47,84.62,,,0,1
6859,EEE304,EEE,3,3,42.71,34.69,71.79,16.47,84.62,,,0,1
6859,EEE305,EEE,3,2,,,71.79,16.47,84.62,,,0,1
6859,EEE401,EEE,4,3,35.4,38.83,76.71,17.67,86.88,7.0,7.0,0,1
6859,EEE402,EEE,4,2,,,76.71,17.67,86.88,7.0,7.0,0,1
6859,EEE403,EEE,4,3,32.1,32.23,76.71,17.67,86.88,7.0,7.0,0,1
6859,EEE405,EEE,4,3,31.81,33.87,76.71,17.67,86.88,7.0,7.0,0,1
6859,EEE501,EEE,5,3,37.12,39.48,80.05,10.47,96.31,7.45,7.21,0,1
6859,EEE502,EEE,5,3,42.69,36.34,80.05,10.47,96.31,7.45,7.21,0,1
6859,EEE504,EEE,5,4,,,80.05,10.47,96.31,7.45,7.21,0,1
6859,EEE505,EEE,5,3,38.61,36.88,80.05,10.47,96.31,7.45,7.21,0,1
6859,EEE601,EEE,6,2,,,63.76,17.82,77.42,8.23,7.57,0,1
6859,EEE602,EEE,6,2,,,63.76,17.82,77.42,8.23,7.57,0,1
6859,EEE603,EEE,6,3,34.95,32.39,63.76,17.82,77.42,8.23,7.57,0,1
6859,EEE604,EEE,6,3,30.89,32.99,63.76,17.82,77.42,8.23,7.57,0,1
6859,EEE605,EEE,6,3,28.26,39.68,63.76,17.82,77.42,8.23,7.57,0,1
6859,EEE701,EEE,7,3,30.31,27.09,78.92,17.67,90.12,7.38,7.52,0,1
6859,EEE702,EEE,7,4,,,78.92,17.67,90.12,7.38,7.52,0,1
6859,EEE704,EEE,7,2,,,78.92,17.67,90.12,7.38,7.52,0,1
6859,EEE705,EEE,7,3,28.89,31.44,78.92,17.67,90.12,7.38,7.52,0,1
6859,EEE801,EEE,8,3,34.4,36.28,82.22,3.91,75.7,7.33,7.48,0,1
6859,EEE802,EEE,8,2,,,82.22,3.91,75.7,7.33,7.48,0,1
6859,EEE803,EEE,8,4,,,82.22,3.91,75.7,7.33,7.48,0,1
6859,EEE804,EEE,8,4,,,82.22,3.91,75.7,7.33,7.48,0,1
6859,EEE805,EEE,8,2,,,82.22,3.91,75.7,7.33,7.48,0,1
6860,CSE301,CSE,3,3,49.55,50.0,88.01,26.65,97.21,,,0,1
6860,CSE303,CSE,3,2,,,88.01,26.65,97.21,,,0,1
6860,CSE304,CSE,3,3,48.63,50.0,88.01,26.65,97.21,,,0,1
6860,CSE305,CSE,3,3,48.24,42.68,88.01,26.65,97.21,,,0,1
6860,CSE401,CSE,4,3,45.62,47.76,73.58,21.08,98.08,10.0,10.0,0,1
6860,CSE402,CSE,4,3,38.44,38.57,73.58,21.08,98.08,10.0,10.0,0,1
6860,CSE403,CSE,4,3,44.05,42.07,73.58,21.08,98.08,10.0,10.0,0,1
6860,CSE404,CSE,4,3,50.0,50.0,73.58,21.08,98.08,10.0,10.0,0,1
6860,CSE405,CSE,4,3,46.79,50.0,73.58,21.08,98.08,10.0,10.0,0,1
6860,CSE501,CSE,5,2,,,89.66,24.85,100.0,9.6,9.77,0,1
6860,CSE502,CSE,5,3,50.0,50.0,89.66,24.85,100.0,9.6,9.77,0,1
6860,CSE503,CSE,5,3,49.58,,89.66,24.85,100.0,9.6,9.77,0,1
6860,CSE504,CSE,5,3,44.17,45.29,89.66,24.85,100.0,9.6,9.77,0,1
6860,CSE505,CSE,5,3,46.04,50.0,89.66,24.85,100.0,9.6,9.77,0,1
6860,CSE601,CSE,6,2,,,95.43,19.63,86.68,9.57,9.7,0,1
6860,CSE602,CSE,6,3,48.24,44.48,95.43,19.63,86.68,9.57,9.7,0,1
6860,CSE603,CSE,6,3,48.23,50.0,95.43,19.63,86.68,9.57,9.7,0,1
6860,CSE604,CSE,6,3,50.0,48.14,95.43,19.63,86.68,9.57,9.7,0,1
6860,CSE605,CSE,6,3,47.97,49.14,95.43,19.63,86.68,9.57,9.7,0,1
6860,CSE701,CSE,7,2,,,70.67,17.14,88.43,9.86,9.74,0,1
6860,CSE702,CSE,7,3,46.41,50.0,70.67,17.14,88.43,9.86,9.74,0,1
6860,CSE703,CSE,7,3,42.5,42.72,70.67,17.14,88.43,9.86,9.74,0,1
6860,CSE801,CSE,8,2,,,76.06,23.6,91.85,9.62,9.73,0,1
6860,CSE802,CSE,8,3,49.53,47.82,76.06,23.6,91.85,9.62,9.73,0,1
6860,CSE803,CSE,8,3,47.21,43.81,76.06,23.6,91.85,9.62,9.73,0,1
6860,CSE804,CSE,8,2,,,76.06,23.6,91.85,9.62,9.73,0,1
6860,CSE805,CSE,8,3,41.01,46.26,76.06,23.6,91.85,9.62,9.73,0,1
6861,EEE101,EEE,1,3,50.0,43.57,88.77,21.86,93.08,,,0,1
6861,EEE102,EEE,1,2,,,88.77,21.86,93.08,,,0,1
6861,EEE103,EEE,1,2,,,88.77,21.86,93.08,,,0,1
6861,EEE104,EEE,1,3,47.8,49.66,88.77,21.86,93.08,,,0,1
6861,EEE105,EEE,1,3,46.32,49.42,88.77,21.86,93.08,,,0,1
6861,EEE201,EEE,2,2,,,82.99,27.93,90.57,10.0,10.0,0,1
6861,EEE202,EEE,2,3,46.69,49.93,82.99,27.93,90.57,10.0,10.0,0,1
6861,EEE203,EEE,2,3,46.75,50.0,82.99,27.93,90.57,10.0,10.0,0,1
6861,EEE204,EEE,2,3,46.02,46.26,82.99,27.93,90.57,10.0,10.0,0,1
6861,EEE205,EEE,2,3,47.54,46.05,82.99,27.93,90.57,10.0,10.0,0,1
6861,EEE301,EEE,3,2,,,69.29,28.16,78.66,9.71,9.85,0,1
6861,EEE302,EEE,3,3,49.94,50.0,69.29,28.16,78.66,9.71,9.85,0,1
6861,EEE303,EEE,3,3,46.14,43.61,69.29,28.16,78.66,9.71,9.85,0,1
6861,EEE304,EEE,3,3,43.35,48.08,69.29,28.16,78.66,9.71,9.85,0,1
6861,EEE305,EEE,3,2,,,69.29,28.16,78.66,9.71,9.85,0,1
6861,EEE401,EEE,4,3,50.0,50.0,79.68,14.49,89.46,10.0,9.9,0,1
6861,EEE402,EEE,4,2,,,79.68,14.49,89.46,10.0,9.9,0,1
6861,EEE403,EEE,4,3,50.0,43.82,79.68,14.49,89.46,10.0,9.9,0,1
6861,EEE405,EEE,4,3,46.15,41.14,79.68,14.49,89.46,10.0,9.9,0,1
6861,EEE501,EEE,5,3,47.25,47.72,87.83,24.05,98.96,9.73,9.86,0,1
6861,EEE502,EEE,5,3,49.83,41.13,87.83,24.05,98.96,9.73,9.86,0,1
6861,EEE504,EEE,5,4,,,87.83,24.05,98.96,9.73,9.86,0,1
6861,EEE505,EEE,5,3,42.39,48.12,87.83,24.05,98.96,9.73,9.86,0,1
6861,EEE601,EEE,6,2,,,87.75,24.01,95.48,10.0,9.89,0,1
6861,EEE602,EEE,6,2,,,87.75,24.01,95.48,10.0,9.89,0,1
6861,EEE603,EEE,6,3,45.87,48.66,87.75,24.01,95.48,10.0,9.89,0,1
6861,EEE604,EEE,6,3,40.44,44.78,87.75,24.01,95.48,10.0,9.89,0,1
6861,EEE605,EEE,6,3,47.82,50.0,87.75,24.01,95.48,10.0,9.89,0,1
6861,EEE701,EEE,7,3,46.14,47.59,88.09,20.78,81.97,9.77,9.87,0,1
6861,EEE702,EEE,7,4,,,88.09,20.78,81.97,9.77,9.87,0,1
6861,EEE704,EEE,7,2,,,88.09,20.78,81.97,9.77,9.87,0,1
6861,EEE705,EEE,7,3,43.14,50.0,88.09,20.78,81.97,9.77,9.87,0,1
6861,EEE801,EEE,8,3,50.0,50.0,84.78,19.24,89.07,9.75,9.85,0,1
6861,EEE802,EEE,8,2,,,84.78,19.24,89.07,9.75,9.85,0,1
6861,EEE803,EEE,8,4,,,84.78,19.24,89.07,9.75,9.85,0,1
6861,EEE804,EEE,8,4,,,84.78,19.24,89.07,9.75,9.85,0,1
6861,EEE805,EEE,8,2,,,84.78,19.24,89.07,9.75,9.85,0,1
6862,CSE101,CSE,1,3,43.16,38.14,65.24,18.85,70.12,,,0,1
6862,CSE103,CSE,1,2,,,65.24,18.85,70.12,,,1,1
6862,CSE104,CSE,1,3,37.96,36.91,65.24,18.85,70.12,,,1,1
6862,CSE105,CSE,1,3,41.48,47.31,65.24,18.85,70.12,,,1,1
6862,CSE201,CSE,2,3,40.86,40.28,72.66,15.2,81.96,8.64,8.64,1,1
6862,CSE202,CSE,2,3,36.27,38.11,72.66,15.2,81.96,8.64,8.64,1,1
6862,CSE203,CSE,2,4,,,72.66,15.2,81.96,8.64,8.64,1,1
6862,CSE204,CSE,2,2,,,72.66,15.2,81.96,8.64,8.64,1,1
6862,CSE205,CSE,2,2,,,72.66,15.2,81.96,8.64,8.64,1,1
6862,CSE301,CSE,3,3,45.61,35.52,81.98,13.1,82.92,8.93,8.8,1,1
6862,CSE303,CSE,3,2,,,81.98,13.1,82.92,8.93,8.8,1,1
6862,CSE304,CSE,3,3,45.63,47.19,81.98,13.1,82.92,8.93,8.8,1,1
6862,CSE305,CSE,3,3,50.0,47.58,81.98,13.1,82.92,8.93,8.8,1,1
6862,CSE401,CSE,4,3,40.35,40.44,68.26,17.23,78.34,9.73,9.08,1,1
6862,CSE402,CSE,4,3,39.82,42.12,68.26,17.23,78.34,9.73,9.08,1,1
6862,CSE403,CSE,4,3,40.05,39.81,68.26,17.23,78.34,9.73,9.08,1,1
6862,CSE404,CSE,4,3,48.72,49.5,68.26,17.23,78.34,9.73,9.08,1,1
6862,CSE405,CSE,4,3,42.97,46.99,68.26,17.23,78.34,9.73,9.08,1,1
6862,CSE501,CSE,5,2,,,85.11,15.13,80.69,9.2,9.12,1,1
6862,CSE502,CSE,5,3,46.35,48.45,85.11,15.13,80.69,9.2,9.12,1,1
6862,CSE503,CSE,5,3,42.61,40.85,85.11,15.13,80.69,9.2,9.12,1,1
6862,CSE504,CSE,5,3,48.93,43.91,85.11,15.13,80.69,9.2,9.12,1,1
6862,CSE505,CSE,5,3,42.56,42.06,85.11,15.13,80.69,9.2,9.12,1,1
6862,CSE601,CSE,6,2,,,77.59,13.9,81.22,9.57,9.22,1,1
6862,CSE602,CSE,6,3,34.87,37.9,77.59,13.9,81.22,9.57,9.22,1,1
6862,CSE603,CSE,6,3,40.19,41.43,77.59,13.9,81.22,9.57,9.22,1,1
6862,CSE604,CSE,6,3,42.14,39.09,77.59,13.9,81.22,9.57,9.22,1,1
6862,CSE605,CSE,6,3,44.07,36.62,77.59,13.9,81.22,9.57,9.22,1,1
6862,CSE701,CSE,7,2,,,70.72,13.74,65.47,8.71,9.13,1,1
6862,CSE702,CSE,7,3,41.17,38.66,70.72,13.74,65.47,8.71,9.13,1,1
6862,CSE703,CSE,7,3,35.94,40.95,70.72,13.74,65.47,8.71,9.13,1,1
6862,CSE801,CSE,8,2,,,71.57,18.79,80.51,9.25,9.14,1,1
6862,CSE802,CSE,8,3,41.87,40.48,71.57,18.79,80.51,9.25,9.14,1,1
6862,CSE803,CSE,8,3,34.67,41.34,71.57,18.79,80.51,9.25,9.14,1,1
6862,CSE804,CSE,8,2,,,71.57,18.79,80.51,9.25,9.14,1,1
6862,CSE805,CSE,8,3,45.11,41.43,71.57,18.79,80.51,9.25,9.14,1,1
6863,EEE101,EEE,1,3,48.93,50.0,70.02,8.45,70.4,,,0,1
6863,EEE102,EEE,1,2,,,70.02,8.45,70.4,,,0,1
6863,EEE103,EEE,1,2,,,70.02,8.45,70.4,,,0,1
6863,EEE104,EEE,1,3,30.07,25.79,70.02,8.45,70.4,,,0,1
6863,EEE105,EEE,1,3,34.04,31.01,70.02,8.45,70.4,,,0,1
6863,EEE201,EEE,2,2,,,74.01,27.23,89.58,8.08,8.08,0,1
6863,EEE202,EEE,2,3,49.29,41.82,74.01,27.23,89.58,8.08,8.08,0,1
6863,EEE203,EEE,2,3,38.75,34.81,74.01,27.23,89.58,8.08,8.08,0,1
6863,EEE204,EEE,2,3,34.16,32.84,74.01,27.23,89.58,8.08,8.08,0,1
6863,EEE205,EEE,2,3,41.56,49.14,74.01,27.23,89.58,8.08,8.08,0,1
6863,EEE301,EEE,3,2,,,76.51,15.77,76.75,8.79,8.44,0,1
6863,EEE302,EEE,3,3,42.93,36.18,76.51,15.77,76.75,8.79,8.44,0,1
6863,EEE303,EEE,3,3,38.04,39.5,76.51,15.77,76.75,8.79,8.44,0,1
6863,EEE304,EEE,3,3,37.26,41.5,76.51,15.77,76.75,8.79,8.44,0,1
6863,EEE305,EEE,3,2,,,76.51,15.77,76.75,8.79,8.44,0,1
6863,EEE401,EEE,4,3,32.95,40.03,79.41,10.38,78.87,8.31,8.4,0,1
6863,EEE402,EEE,4,2,,,79.41,10.38,78.87,8.31,8.4,0,1
6863,EEE403,EEE,4,3,44.0,38.63,79.41,10.38,78.87,8.31,8.4,0,1
6863,EEE405,EEE,4,3,35.16,34.76,79.41,10.38,78.87,8.31,8.4,0,1
6863,EEE501,EEE,5,3,31.91,29.45,69.99,14.72,84.71,8.27,8.37,0,1
6863,EEE502,EEE,5,3,27.36,37.17,69.99,14.72,84.71,8.27,8.37,0,1
6863,EEE504,EEE,5,4,,,69.99,14.72,84.71,8.27,8.37,0,1
6863,EEE505,EEE,5,3,34.59,41.34,69.99,14.72,84.71,8.27,8.37,0,1
6863,EEE601,EEE,6,2,,,68.79,28.39,72.26,7.0,8.09,0,1
6863,EEE602,EEE,6,2,,,68.79,28.39,72.26,7.0,8.09,0,1
6863,EEE603,EEE,6,3,43.45,42.91,68.79,28.39,72.26,7.0,8.09,0,1
6863,EEE604,EEE,6,3,42.21,50.0,68.79,28.39,72.26,7.0,8.09,0,1
6863,EEE605,EEE,6,3,33.0,34.06,68.79,28.39,72.26,7.0,8.09,0,1
6863,EEE701,EEE,7,3,38.53,35.85,69.08,12.4,82.1,8.46,8.16,0,1
6863,EEE702,EEE,7,4,,,69.08,12.4,82.1,8.46,8.16,0,1
6863,EEE704,EEE,7,2,,,69.08,12.4,82.1,8.46,8.16,0,1
6863,EEE705,EEE,7,3,32.65,36.0,69.08,12.4,82.1,8.46,8.16,0,1
6863,EEE801,EEE,8,3,37.88,39.2,75.47,14.85,73.23,7.33,8.04,0,1
6863,EEE802,EEE,8,2,,,75.47,14.85,73.23,7.33,8.04,0,1
6863,EEE803,EEE,8,4,,,75.47,14.85,73.23,7.33,8.04,0,1
6863,EEE804,EEE,8,4,,,75.47,14.85,73.23,7.33,8.04,0,1
6863,EEE805,EEE,8,2,,,75.47,14.85,73.23,7.33,8.04,0,1
6864,EEE101,EEE,1,3,43.18,41.39,72.38,20.47,82.25,,,0,1
6864,EEE102,EEE,1,2,,,72.38,20.47,82.25,,,0,1
6864,EEE103,EEE,1,2,,,72.38,20.47,82.25,,,0,1
6864,EEE104,EEE,1,3,42.33,34.45,72.38,20.47,82.25,,,0,1
6864,EEE105,EEE,1,3,44.9,45.28,72.38,20.47,82.25,,,0,1
6864,EEE201,EEE,2,2,,,59.84,25.36,100.0,8.62,8.62,0,1
6864,EEE202,EEE,2,3,44.19,39.38,59.84,25.36,100.0,8.62,8.62,0,1
6864,EEE203,EEE,2,3,41.85,39.8,59.84,25.36,100.0,8.62,8.62,0,1
6864,EEE204,EEE,2,3,35.12,34.52,59.84,25.36,100.0,8.62,8.62,0,1
6864,EEE205,EEE,2,3,42.21,42.21,59.84,25.36,100.0,8.62,8.62,0,1
6864,EEE301,EEE,3,2,,,68.89,32.2,94.15,8.79,8.7,0,1
6864,EEE302,EEE,3,3,34.8,38.47,68.89,32.2,94.15,8.79,8.7,0,1
6864,EEE303,EEE,3,3,41.88,39.41,68.89,32.2,94.15,8.79,8.7,0,1
6864,EEE304,EEE,3,3,36.69,47.28,68.89,32.2,94.15,8.79,8.7,0,1
6864,EEE305,EEE,3,2,,,68.89,32.2,94.15,8.79,8.7,0,1
6864,EEE401,EEE,4,3,37.88,37.34,64.24,29.88,97.59,8.38,8.6,0,1
6864,EEE402,EEE,4,2,,,64.24,29.88,97.59,8.38,8.6,0,1
6864,EEE403,EEE,4,3,34.73,30.09,64.24,29.88,97.59,8.38,8.6,0,1
6864,EEE405,EEE,4,3,44.67,42.91,64.24,29.88,97.59,8.38,8.6,0,1
6864,EEE501,EEE,5,3,31.51,37.22,59.43,14.43,95.8,8.18,8.51,0,1
6864,EEE502,EEE,5,3,32.76,33.19,59.43,14.43,95.8,8.18,8.51,0,1
6864,EEE504,EEE,5,4,,,59.43,14.43,95.8,8.18,8.51,0,1
6864,EEE505,EEE,5,3,33.76,36.1,59.43,14.43,95.8,8.18,8.51,0,1
6864,EEE601,EEE,6,2,,,47.1,18.72,100.0,8.31,8.47,0,1
6864,EEE602,EEE,6,2,,,47.1,18.72,100.0,8.31,8.47,0,1
6864,EEE603,EEE,6,3,36.46,33.33,47.1,18.72,100.0,8.31,8.47,0,1
6864,EEE604,EEE,6,3,42.04,40.32,47.1,18.72,100.0,8.31,8.47,0,1
6864,EEE605,EEE,6,3,33.34,36.33,47.1,18.72,100.0,8.31,8.47,0,1
6864,EEE701,EEE,7,3,38.42,41.14,72.5,25.23,91.57,8.38,8.45,0,1
6864,EEE702,EEE,7,4,,,72.5,25.23,91.57,8.38,8.45,0,1
6864,EEE704,EEE,7,2,,,72.5,25.23,91.57,8.38,8.45,0,1
6864,EEE705,EEE,7,3,48.56,50.0,72.5,25.23,91.57,8.38,8.45,0,1
6864,EEE801,EEE,8,3,37.84,35.14,77.13,22.61,100.0,9.17,8.55,0,1
6864,EEE802,EEE,8,2,,,77.13,22.61,100.0,9.17,8.55,0,1
6864,EEE803,EEE,8,4,,,77.13,22.61,100.0,9.17,8.55,0,1
6864,EEE804,EEE,8,4,,,77.13,22.61,100.0,9.17,8.55,0,1
6864,EEE805,EEE,8,2,,,77.13,22.61,100.0,9.17,8.55,0,1
6865,CSE101,CSE,1,3,37.84,46.43,67.72,14.93,85.69,,,0,1
6865,CSE103,CSE,1,2,,,67.72,14.93,85.69,,,0,1
6865,CSE104,CSE,1,3,37.41,,67.72,14.93,85.69,,,0,1
6865,CSE105,CSE,1,3,26.14,30.91,67.72,14.93,85.69,,,0,1
6865,CSE201,CSE,2,3,39.91,43.64,83.99,18.11,85.15,7.09,7.09,0,1
6865,CSE202,CSE,2,3,44.48,39.42,83.99,18.11,85.15,7.09,7.09,0,1
6865,CSE203,CSE,2,4,,,83.99,18.11,85.15,7.09,7.09,0,1
6865,CSE204,CSE,2,2,,,83.99,18.11,85.15,7.09,7.09,0,1
6865,CSE205,CSE,2,2,,,83.99,18.11,85.15,7.09,7.09,0,1
6865,CSE301,CSE,3,3,32.05,29.48,78.47,19.17,79.88,9.14,8.24,0,1
6865,CSE303,CSE,3,2,,,78.47,19.17,79.88,9.14,8.24,0,1
6865,CSE304,CSE,3,3,35.76,31.16,78.47,19.17,79.88,9.14,8.24,0,1
6865,CSE305,CSE,3,3,43.95,45.39,78.47,19.17,79.88,9.14,8.24,0,1
6865,CSE401,CSE,4,3,38.45,36.33,52.25,14.59,90.57,7.09,7.89,0,1
6865,CSE402,CSE,4,3,36.22,40.95,52.25,14.59,90.57,7.09,7.89,0,1
6865,CSE403,CSE,4,3,37.94,31.86,52.25,14.59,90.57,7.09,7.89,0,1
6865,CSE404,CSE,4,3,31.89,33.18,52.25,14.59,90.57,7.09,7.89,0,1
6865,CSE405,CSE,4,3,47.0,,52.25,14.59,90.57,7.09,7.89,0,1
6865,CSE501,CSE,5,2,,,61.79,15.84,76.29,7.6,7.8,0,1
6865,CSE502,CSE,5,3,37.88,27.89,61.79,15.84,76.29,7.6,7.8,0,1
6865,CSE503,CSE,5,3,33.69,30.75,61.79,15.84,76.29,7.6,7.8,0,1
6865,CSE504,CSE,5,3,43.49,44.03,61.79,15.84,76.29,7.6,7.8,0,1
6865,CSE505,CSE,5,3,29.45,25.71,61.79,15.84,76.29,7.6,7.8,0,1
6865,CSE601,CSE,6,2,,,71.09,8.49,80.73,7.93,7.83,0,1
6865,CSE602,CSE,6,3,28.64,26.34,71.09,8.49,80.73,7.93,7.83,0,1
6865,CSE603,CSE,6,3,37.43,37.49,71.09,8.49,80.73,7.93,7.83,0,1
6865,CSE604,CSE,6,3,38.95,27.94,71.09,8.49,80.73,7.93,7.83,0,1
6865,CSE605,CSE,6,3,42.6,36.67,71.09,8.49,80.73,7.93,7.83,0,1
6865,CSE701,CSE,7,2,,,56.68,17.05,75.86,7.57,7.78,0,1
6865,CSE702,CSE,7,3,35.86,37.66,56.68,17.05,75.86,7.57,7.78,0,1
6865,CSE703,CSE,7,3,29.14,30.55,56.68,17.05,75.86,7.57,7.78,0,1
6865,CSE801,CSE,8,2,,,73.63,17.35,75.19,7.75,7.78,0,1
6865,CSE802,CSE,8,3,42.28,41.98,73.63,17.35,75.19,7.75,7.78,0,1
6865,CSE803,CSE,8,3,39.2,38.32,73.63,17.35,75.19,7.75,7.78,0,1
6865,CSE804,CSE,8,2,,,73.63,17.35,75.19,7.75,7.78,0,1
6865,CSE805,CSE,8,3,33.5,31.71,73.63,17.35,75.19,7.75,7.78,0,1
6866,CSE101,CSE,1,3,42.77,48.32,87.77,26.85,84.37,,,0,1
6866,CSE103,CSE,1,2,,,87.77,26.85,84.37,,,0,1
6866,CSE104,CSE,1,3,50.0,44.0,87.77,26.85,84.37,,,0,1
6866,CSE105,CSE,1,3,50.0,50.0,87.77,26.85,84.37,,,0,1
6866,CSE201,CSE,2,3,48.27,50.0,100.0,16.86,95.75,10.0,10.0,0,1
6866,CSE202,CSE,2,3,50.0,44.71,100.0,16.86,95.75,10.0,10.0,0,1
6866,CSE203,CSE,2,4,,,100.0,16.86,95.75,10.0,10.0,0,1
6866,CSE204,CSE,2,2,,,100.0,16.86,95.75,10.0,10.0,0,1
6866,CSE205,CSE,2,2,,,100.0,16.86,95.75,10.0,10.0,0,1
6866,CSE301,CSE,3,3,43.1,41.75,83.49,18.66,83.7,10.0,10.0,0,1
6866,CSE303,CSE,3,2,,,83.49,18.66,83.7,10.0,10.0,0,1
6866,CSE304,CSE,3,3,49.79,50.0,83.49,18.66,83.7,10.0,10.0,0,1
